id,author,rating,comments
17088112,Devin,5,The apartment was perfect for a short trip and location was just amazing for what we wanted to do while in Toronto. Would absolutely stay there again if in Toronto.
17088112,Carol,2,"If you need only a double bed, this unit is fine.  If you need two separate beds, this unit is inappropriate.  Also, entering  into the unit without being stopped and questioned by security may be a problem.  I donâ€™t believe I was ever been in touch with the â€œownerâ€ Jennifer.  It seems the real owner of the unit was another fellow.  Each time I called, I got different person.  It seems that the unit is managed by a company.  The people who worked for the company were very helpful but one needed to call during working hours."
17157293,Dale,5,Airbnb has been really good with sending information prior to check in and what the area is like and watch expect on your trip and has a lot of great ideas
17157293,Ahmad,5,clean and roomy
17157293,Pepe,5,"This place is great all around: Setting, dÃ©cor, cleaniness, amenities, location, communication with the host and value. 

The unit is exactly as described and the pictures show. Great location with accessibility to main roads, subway station, pubs, restaurants; and on a very quiet street.

I had a great stay and would definitely consider this unit again on my next trip to Toronto.

Thank you."
17157293,Ed,5,This was our first time in the city! This location is absolutely perfect for touring the city and was a convenient distance from everywhere we wanted to go! The apartment itself was very welcoming and had so many amenities we felt right at home! Would highly recommend for anyone!
17157293,Seth,5,"Very clean, cozy home that is a great place to stay while in Toronto. It was very close to down town but also tucked away in a quiet part of town which was nice after a long day in the busy city."
17240473,Menachem,5,"Paul's space was perfect. We'll situated, very clean, and so full of light!"
17240473,Jaaron,5,This was a great place to stay. Sparkling clean and in a perfect location. I really enjoyed my stay.
17240473,Steven,5,Place was in a great location and was perfect for two.  The patio is a great place to view some of the city skyline.  Parking and checkin were easy. Would definitely stay here again.
17240473,Maben,4,Great host who is super attentive and the unit is spotless.  Great location and comfortable. Very modern.
17240473,Jeffrey,4,"The location is terrific; plenty of restaurants and services nearby including a grocery store in the same building. Subway access is a block away. So, the condo is a great base for exploring the city without the need and hassle of a car. (The included parking spot is a big plus.) The condo space itself is pleasant; very light and open. The condo furnishings could use an upgrade; the kitchen table stools, couch and chair - while newish - are cheap and uncomfortable. Also, the outdoor deck patio needs furniture; it isnâ€™t much of an amenity without the ability to sit down. But we were there to explore the city, not to lounge around the condo. So, it worked well for us."
17478687,Olga,5,"Max's place is in a wonderful location, stylish, super clean, affordable. All this is top of Max being a stellar host who goes out of his way at every opportunity to make your stay as great as humanly possible. This has been one of the best AirBnB experiences I've ever had."
17478687,Salinah,5,"If you are looking for a place that is a affordable and nice, while also not being to far from the city this is the place you are looking for. You are right in front of two bus stops and not that far from the subway station. ( I suggest day pass instead of wasting money on Lyft) Max is very welcoming and any question you have about the city, where to eat, or general question he will answer quickly and help ease your mind while on the trip. This was my first time in Toronto and by the end of my trip I felt like Maxâ€™s place was mine I felt so comfortable in his place and commuting around the city. The apartment is located in a very diverse area so you have the chance to eat food from all over the world and meet really nice people."
17478687,Leonel,5,"Maxâ€™s place was very clean, just as advertised, and he was very responsive and attentive host."
17478687,Alex,5,"Maxâ€™s place was very comfortable and clean. I was in Toronto for a conference at one of the big (expensive) hotels downtown, and this was a perfect place to crash and get a good nightâ€™s sleep. It was easy to get downtown on Torontoâ€™s public transit, and Max gave very helpful and detailed instructions for how to get to his place from the airport. There were lots of food options in the area, too."
17478687,August,4,"Max is a great host, very capable and willing to help out for whatever you need!"
17682332,Karlyn,5,I had a great time! Beautiful place- good bang for your buck :) would recommend
17682332,Misha,4,"Great, clean place, but makes you feel a bit isolated and has no human interaction."
17682332,Akarsh,4,It's was a pretty good stay. The room was clean. Finding a parking spot was a bit troublesome.
17682332,Jay,4,A nice place to stay!
17682332,Sam,3,"This was sadly my greatest AirBNB let down.  The place was very barebones, cleanliness was passable but lacking, and it just didn't have any elegance or even a simple but home-like comforting atmosphere. 

Please be aware this property is shared amongst many others.  This is not a personal home with a few guests.  Also note private parking spot is not guaranteed as it is shared between several guests.

Would recommend if price and convenient location are your ONLY concerns, otherwise we would recommend looking elsewhere."
17682376,Amor,5,Very nice host. Other guest in the house are quiet. Very close to lots of restaurants and itâ€™s a very beautiful room
17682376,Laura,5,"Very clean space, good for a short city stay. Thank you!"
17682376,Brenda,4,This is a very beautiful room inside a large house and there is plenty of privacy. It was very clean and easy to find. The only thing would warn future guests about it that it does face the road so you can hear every car that drives by all night long. It is also directly across from a track field with VERY bright lights that are on all night and illuminate the whole room (which made it a little hard for us to fall asleep).
17682376,Anthony,4,"Good place for a good price. Easy check-in and very clean place. However, the walls are thin and the Wi-Fi is unreliable."
17682376,Samantha,3,Great location in the middle of everything and close to public transportation. There was a soccer game at the school across the street that was loud and went on until about 11pm. This room was right on the street making for a night awake.  It was great to have wifi but I was unable to watch hulu or netflix because the wifi was poor. The owners did a magnificent job of communication and letting me know where to find clean linens for the bed.   Only being able to whisper in a room was a little ridiculous but the walls are so thin I could see why. This place was great for the night that I needed it as a solo traveler. If you are a hard sleeper this would be a great fit.
17682453,Peter,5,Great place and real close to everything downtown.
17682453,Tania,5,"This place is very close to down town, lots of stores, restaurants and bares near by. at my arrival the place was very easy to find  very safe even at night. So nice to walk around, subway and public transportation is right there. 
Place is very clean,  easy instructions to check in and out. 
Very happy stay, two big thumbs up!!"
17682453,Anu,4,Paperbox mgntâ€™s place has a great location and is really clean. Although the walls were thin hosts responded quickly to solve the issue.
17682453,Vrunda,2,They do not provide basic amenities in the kitchen (like bounty) and in bedrooms (like hangers). The place is extremely noisy at night. Once the bathrooms in all floors were extremely dirty and the host took more than 2 hours to clean them. They provide very little value for the money they charge.
17682453,Juana,1,"absolutely gross room , there was mold in the bathroom , spiders , mosquitoes, and iam allergic to them horrible pictures I took compared to the ones posted."
17682560,James,5,Nice cozy space. Was a good place to stop and sleep as I was out and about in the city.
17682560,Aja,5,"If you're looking for a great place to stay in Toronto, this place is it! Just a few minutes away from Downtown Toronto. Very easy transportation options all around. The room looks exactly like what you see in the photos. The only bad comment that I have about is the room was that the bed was a little stiff, there were some nights I had a hard time sleeping. The bathroom is very clean and nice. Checking In was no hassle at all,  the host gave amazing directions and instructions.  The WiFi wasn't the greatest at times, it did lag a lot but not a major issue since most of your time should be spent out of the house. You do share this household with other travelers which isn't a big deal. I didn't run into the other that much but when I did, they were all very friendly. Overall, this stay was by far amazing. If and when I come back to Toronto, this is where I'm staying."
17682560,Richard,5,"Great location, clean bright space. Host was very understanding when I made a mistake in booking the wrong dates. Appreciate the prompt and helpful communication."
17682560,Kathleen,4,"Clean room, nothing fancy, but everything tidy and useful (good reading lamp, towels, etc).  Great communication from hosts.  Easy walk to the subway."
17682560,Elizabeth,2,"Cons:
This is a crash pad: 8 rooms of guests (16 people approx for 2 bathrooms)
Paper thin walls (can hear everything)
Bed is very plastic sounding when rolling over
Parking: if you get a spot in back (only 2) it is good. If you donâ€™t, youâ€™re SOL
Worst pillows Iâ€™ve ever had in my life
Very strict rules
Someone rang the doorbell for 10 mins straight at midnight. When messaged the host about it, they blew us off like we didnâ€™t matter. 
Right on a noisy street; no central air or air flow (no fan) so had to have window open and heard loud street noise all night. 

Pros:
Location close to restaurants and coffee shops. 
Clean and bathrooms well stocked
Across the street from a free running track that was very nice

Overall would not recommend except in a pinch for a night"
17682585,Remington,5,Good stay. Great value for location.
17682585,Vitalii,5,Decent stay for that money.
17682585,Lauren,5,"The room and house was great, clean stylish modern. This is not a typical house situation as it is a house but run more like a hostel. The owner does not stay there, itâ€™s only guests. That said we read the reviews and knew exactly what to expect upon arrival. 

The room was as shown, although the room on the recons floor was quite hot and the bed was very uncomfortable. We were also warned via the standard email to guests that you could â€œonly whisperâ€ inside the house and any noise complaints would result in extra charges. While a bit off putting, this did result in a relatively quiet stay while we were there and we werenâ€™t kept up at night by any other guests. 

Also, the â€œfree parkingâ€ is a bit misleading. There are only two spots in the back for upwards of 6 guests at any given time. Both were taken the entire duration of our stay. Luckily we got dropped off so we didnâ€™t have to deal with finding alternative parking as I didnâ€™t see any around. 

All around if youâ€™re looking for a decent accommodation in an up and coming neighborhood just outside of the city youâ€™ll find it here. We should also mention that a lot of surrounding properties to this one are boarded up (it seems like this area is just started to become â€˜gentrifiedâ€™)."
17682585,Peter,4,"If you are looking for a basic room to spend the night, this is the one. I will most likely book this room again."
17682585,Matthew,1,"The WiFi did not work, coming from the US I could not use my cellular data and therefore, could not access the internet the entire stay.  The ""free"" parking is also a joke.  6+ cars need to fight for 2 spots.  Good luck.  I will never stay here again."
17682704,Philip,5,"Perfect for a day or 2 in the city. Whether visiting friends at the University of Toronto or just in town to explore the city, this space offers you everything you need at a good price."
17682704,Jayesh,5,Good place to stay ! Location is great.
17682704,Bizhong,4,"Good value for the price. The particular room facing the street is a bit noisy. Other than that, great!"
17682704,Demeara,4,Nice place. Its central cooling so if possible try to have a place closer to the ground floor. Really nice area
17682704,Ornella,3,"House is clean but rooms are much smaller than they appear in the pictures. WiFi did not work for the 4 days I stayed there. I called the host multiple times and the issue was not resolved. There is AC in the house but not in the room, just a little table fan. Overall it wasnâ€™t a bad stay. However, host should work on posting information that accurately reflect the unit."
17682721,Daniela,5,"Itâ€™s a really good place, location, room and bathroom clean."
17682721,Catherine,5,Room was exactly as expected.
17682721,Arjun,4,Great location. It's clean and convenient. The only problem I felt was the noise. The walls are too thin and it gets noisy. If anyone is moving around in the night then it can easily wake you.
17682721,Neil,3,"Fine for a single night stay, although felt more like a college dorm than a B&B."
17682721,Timothy,3,"Cons:
-Thin walls, bring ear plugs
-Slow wifi
-Room wasn't clean when we arrived, even though we were later than expected.
-Photos not completely accurate
Pros:
-Good value
-Good location
-Responsive host"
17682741,Mason,5,"Nice place, good location, and great communication"
17682741,Azzam,5,Great place if you are needing to crash. Location is wonderful for site seeing. Everything is nearby in walking distance. Parking is hit or miss as you can't reserve but there is a parking lot in walking distance with a flat nightly rate. Street parking depends on the day of the week but can work out to ones schedule if needed. Overall very nice and comfortable place to stay!
17682741,Joseph,5,"Very easy checkin, great location! Room was perfectly small for just the two of us."
17682741,Emily,4,"Great for my 1-night trip!!
My room was clean, comfortably warm, the house was quiet and the location was AMAZING for convenience to my plans on Bloor. I suggest you bring your own pillow, and know, the onsite parking is tight."
17682741,Mark,4,"Very simple and easy check in experience. The common area and kitchen is perfect and extremely comfortable. Shared Bathrooms are lovely and not a problem to use at all. The bed and space was comfortable and lovely, only thing to note is there is no AC so visiting in the summer months requires the window to be left open. WiFi also doesnâ€™t function extremely well in the bedroom but the common area is adequate."
17775203,Bryan,5,"clean condo, location was perfect for me, very easy check in/out"
17775203,Gary,5,Ideal location.
17775203,Tara,5,This is a great spot. Perfect downtown location. Very clean. Large gym area for your morning work out. Just all around a great find. Wish we could have spent an extra night!
17775203,Tiffany,5,"Great location, amazing price. Speedy communications. Smooth check-in and out. Amenities are key. Will rebook."
17775203,Joanna,4,"Sean's condo is centrally located, clean, and in a great building. Would recommend if you're looking for an easy, comfortable place to stay for a work trip to Toronto."
17777800,Thomas,5,Wonderful spot in a great area - strongly recommend!
17777800,Athena,5,"Shawn's place was perfect for my work trip! It was super conveniently located and easy to get to. I walked everywhere and found this to be a great neighborhood. The space is well laid out and had everything I needed, including laundry. Shawn was communicative and helpful when I had questions. Would stay again!"
17777800,Jarred,5,Thank s
17777800,Alexandra,5,"All about location with this one! I stayed here while I was attending a conference. I had to come in early to help set up and then stayed a few days to attend.  It was all within walking distance and a great walk every time. Awesome food and restaurants super close to the listing, and a supermarket literally half a block away. I slept like a log and enjoyed the gym in the building. Internet was fast and I loved the little balcony. Thanks for a great stay!"
17777800,Erich,4,"I was in town for business for a night, and Shawn's place was a great alternative to a hotel at a much better price. Excellent location, clean. I probably would choose a different place if I were with my family, as it's more like a hotel, less like a home, but for a solo business traveler for a night or two, it's perfect."
17787008,Brilanda,5,Perfect location. Right by the CN tower and aquarium. View is gorgeous in person and we enjoyed our stay. Highly recommend!
17787008,James,5,Josephâ€™s place was very clean and near to downtown. I stayed here during a work trip and felt very at home. The buildingâ€™s gym is really nice to be able to use. The view from the room is awesome.
17787008,Sandy,5,Great location. Super soft sheets!! Seriously ... super soft! Slept like a baby!
17787008,Brooke,5,"This was a fantastic stay in a beautiful location. You can walk the whole city from here. Extremely convenient for anyone with events at the convention center. It does say the couch can sleep one, but it is extremely uncomfortable and not recommended. If you need to fit two people, you can squeeze in the super comfortable king bed, thatâ€™s the best bet!"
17787008,Peter,5,"If you're looking for a clean, safe, stylish place to stay while in the heart of downtown Toronto, look no further. I couldn't recommend this any higher than I have. The place suited my needs perfectly. 

Check-in was a breeze and as described. The building is a very secure building and never did I ever feel unsafe or out of place. The apartment had an unbelievable view of all of downtown with large glass windows throughout.

Everything is literally minutes from the front door; dining, entertainment, train, etc.. I will without a doubt look to book Joseph's place on my next stay."
17832256,Mathieu,5,"Good location in Koreatown with lots of options for food and drinks. Very clean. Good communication, making the check in and check out process very easy."
17832256,Elliot,5,This was an amazing experience for me. I was staying in Toronto for two days and needed a cheap place to stay. Frank and Kelly offered their home at an amazing price. Everything was clean and as listed. Great spot because parking and shopping are less than a minute away. I will be coming back and reccomend anyone in the area to try it. Also say hi to the other guest you will meet some cool people!
17832256,Jeff,5,"Cozy room, quiet, nice bathroom, and not too far from where you wanna be!"
17832256,TÃ­ara,4,Overall I highly recommend this place. The cleanliness and communication are top-notch. It's in a great location with lots of restaurants and shops and things to do nearby. The room is perfect for two and even better for one.
17832256,Lukas,4,"Convenient location in the heart of Koreatown/The Annex. Short walk to Little Italy, Kensington Market, ROM, and other destinations. Convenient municipal parking lot next door. The space was clean and well-maintained with easy self check-in."
17855818,Rayel,5,"We LOVED Nick's place. It was sparkling clean, the appliances were gorgeous, the shower, bed, and over feel of the place was comfortable and minimalistic but also eclectic. El Pocho's was delicious and right across the street! Overall, good time. Thank you for having us!"
17855818,Ana,5,"Perfect location, very clean place."
17855818,Katie,5,Everything at this airbnb was wonderful! The nespresso machine was a nice added touch. Very clean and full of character. Would recommend to anyone!
17855818,Mary,5,"This place was just the peaceful getaway we were looking for! The location was perfect for my husband and I, and we are looking forward to coming back in the future. Thank you for making us feel at home in Canada. They were super helpful and flexible, giving us a chance to truly enjoy the city. Thanks!"
17855818,Stephan,5,"Nick's place is charming and homely. Very clean, neat, and comfortable. This was a great place to return to after a busy day."
17971401,Suriel,5,Jerry has the best view of Toronto!
17971401,Cliff,5,"Great location and great view, very comfortable space, very responsive host."
17971401,Danielle,5,"Jerry's place was AMAZING! Check-in  was very easy! The place was extremely clean. The view is great! You can see part of Lake Ontario. Jerry was very quick to respond when we were having roku issues and he was able to help fix it. 

The apartment is centrally located and in walking distance to almost everything! The apartment is located off of Spadina and King, both are main roads, that are great to walk along. Spadina takes you to Chinatown and Kensington Market in minutes. Another luxury to being centrally located is the streetcar, which runs on both Spadina and King.  There is free parking, which is rare to find in Toronto. The CN Tower is about a 10 minute walk and there are so many great restaurants near by! Jerry has a blog, which was helpful for food suggestions.  My husband and I would definitely stay again!"
17971401,Winston,5,Loved the space. Incredible view. Quiet building. Comfortable bed. Great part of town with lots of good dining options. Host was very responsive. Iâ€™ll be booking here my next trip to Toronto.
17971401,August,5,"Wonderful location and host! My sister and I spent 5 days here and the location is unbeatable. Jerry was always accommodating and responsive and the condo was very clean. The extra office space proved very convenient for luggage storage and the only challenge we faced was one mirror with two women. A full length mirror in the bedroom would have saved us a lot of time. Overall, great experience and would definitely recommend staying here!"
17979234,Roshan,5,Great place and host.
17979234,Brandon,5,"Richard was a great host and his place was perfect for my stay: spotless and comfortable and in a great location downtown.

I would highly recommend his place!"
17979234,Lily,5,Loved staying in this beautiful city apartment. Great location with a communicative host. Sparkling clean and comfortable furniture. Thank you Richard!
17979234,Elliot,5,If you are looking for a great place to stay while in Toronto look no further. I stayed here on a recent business trip and you could not beat the location. I forgot my toothbrush at home but sure enough the host had a brand new toothbrush ready just in case this happens. The entire check-in process was very easy and the host was very quick to respond to any questions I had. I definitely recommend staying here if you are in Toronto.
17979234,Veronica,5,"Richardâ€™s Airbnb was exactly as pictured and described - and then some! The space was clean, well though out, so comfortable, and perfectly located. Check in and check out was seamless, and Richard is very responsive and attentive. I look forward to staying at his place again the next time Iâ€™m in Toronto! I highly, highly recommend!"
18009897,Vishal,5,amazing place to stay
18009897,Stefan,5,Thanks
18009897,Anna,5,"Great spot! Super clean, quiet, and the hosts were incredibly attentive. Close to the streetcar lines and walking distance to Dundas Square"
18009897,Nina,3,"The stay was good overall. The only thing was that the kitchen wasn't clean and there was this closet next to the bed with some sort of machine in it, the machine made a lot of noise and did that the whole night. So if you're a light sleeper, I wouldn't recommend."
18009897,Christina,1,"Well for starters .... it's located in the middle of the slums in Toronto. The Pictures posted DO NOT accurately depict the stay. The main door was just a push lock something typically seen on a bathroom door with no external lock. There were mutliple dents, holes and dings on all of the walls, as well as a film of dust on all of the appliances. The pictures posted glamorize this hole-in-the- wall dump, my friends and I ended up canceling upon arrival and getting a hotel. If you want to stay in a unclean, noisy shack for a night then this is the place for you !!!!"
18154899,Adam,5,"We had a great nights  stay at Andrews. The unit was very clean and comfortable. One thing to note is the extremely low ceilings, watch your head... Other than that it was fantastic. Would recommend."
18154899,Justin,5,"Andrewâ€™s place was a nice, cozy spot. Itâ€™s conveniently located with plenty of food options nearby - as well as plenty of stores for pretty much anything you may need to grab. The waterfront is close by and downtown Toronto is only a 10-15 minute drive as well. I would stay at Andrewâ€™s place again in the future."
18154899,Lauren,4,"Stayed at Andrew's basement for one night, good communication and check-in instructions were clear. The bed was comfy and the couch area next to the bed is spacious and comfortable as well. Everything was clean, the only issue I saw was the driveway leading up to the entrance down to the basement, rubble everywhere. The host should fix this issue right away before winter when the surface becomes slippery."
18154899,Chad,4,"Very clean and neat. Only note, it's a downstairs suite with some noise early in the morning from above."
18212525,Mona,5,Really clean and convenient space! Itâ€™s in a great location. Shalini is a very responsive host and made sure we were happy.
18212525,Debbie,5,"Really clean and modern space, Shalini was very responsive as well. Definitely recommend!"
18212525,Mona,5,Great location! Super clean and Shalini is a very responsive host.
18212525,Megan,5,"Actually a really nice place in a cool part of town, newly renovated and unique. Would definitely go back"
18212525,Lara,5,"Arriving at Shalini's place kind of felt like finding a secret clubhouse. The nondescript door is to the side of a restaurant supply store, so you have to watch for it as you might accidentally walk right past it, which we did a couple of times over the course of our stay. There is a staircase right inside the door that you will have to carry your luggage up, so pack light! Once you get to the landing, there are three units. This one is on your right. The space is so airy with high ceilings and surprisingly quiet given that you are on a really busy street. The kitchen is adequately appointed. The only thing missing is a coffee maker, but there is an amazing coffee shop two doors down called Strangelove Coffee. We started our days there, so didn't even miss having our own machine. There's also a Starbucks across the street if you are looking for something a bit more pedestrian. The neighborhood is funky and eclectic with an amazing assortment of restaurants. You don't have to go more than a 10-15 minute walk for every type of food you can imagine. We enjoyed Early Bird Cafe just down the street for a light breakfast, Cauldron Ice Cream across the street, Portland Variety around the corner and down a couple of blocks for another breakfast option, Fahrenheit Coffee for another great coffee option, De Men Bistro (a brand new Vietnamese restaurant),  Montgomery's and Lee's Restaurant for more upscale choices, Ramen Isshin for amazing ramen... ALL within a 10 minute walk and there were SO many other options!

Parking is a bit of a pain, but we found that parking at the Shoppes at Queen West on the corner  of Portland and Queen Street W was the best option. It's an underground lot and is $20CAN a day. It's well lit and felt very secure, better than the outdoor lots located around the neighborhood that are $19CAN a day. You can only park on the street from 7pm - 7am and you still have to pay for that, so we found it easier to just park in the garage most of the time. 

When we arrived, we had a few random issues that were not at all Shalini's fault... Just a crashed modem and an air conditioning unit on the fritz. Both issues were addressed quickly and professionally. The AC took a couple of days to resolve, but we were provided with a fan and were comfortable enough despite the heat wave. The beds were very comfortable! My son slept in the loft bed and really enjoyed having his own space. I slept down below and, again, was so very impressed with how quiet it was. The unit has a washer and dryer as well as a dishwasher. We did not use either of them, but they are there for your convenience. All in all, the apartment was very comfortable and Shalini was a great host! We will definitely check into staying there again the next time we are in Toronto."
18254263,Jillise,5,"Awesome space! View is stunning, host is great and replies very quickly to any questions. Location is stellar - I walked most places I wanted to go. Love the amenities. I'd stay here again for sure."
18254263,Helen,5,"We loved this cozy, clean and stylish space! We got to enjoy the pool and hot tub and everything was in walking distance! (We are New Yorkers so walking a mile to Aquarium is NBD). Great places to eat and plenty of parking! And just a really cool - neat space! Wish we could have stayed longer!"
18254263,Jacque,5,Stylish and safe in the big city. Johnny was prompt to reply and accommodating to our needs.
18254263,Peter,5,Highly recommended!
18254263,Jessica,5,I had a quick business trip and this was a great and affordable place to stay. Johnny is a very responsive and thoughtful host.
18405740,Melissa,5,This place is amazing. It's beautiful and clean. I felt very safe and it is in a great location. Mila was an excellent host and answered all of my questions very quickly. Would highly recommend!
18405740,Alexis,5,"Five stars for location, got to walk everywhere we wanted to go. Very cute apartment, super clean and the host is great. Definitely going to come back and highly recommend staying here!!"
18405740,Samantha,5,"This place is perfect if youâ€™re going with you significant other. I went with my hubby and we both loved the place. We were able to walk everywhere and cook , bake and have a wonderful view and so much more. Only issue was that the blanket to sleep with had stains but she was quick and came over and gave us a new quilt which made it more comfortable. Other then that the place was clean and i loved the view. She was a great host and very quick to responding if we had questions or any issues. I would book again!"
18405740,Cory,5,N/a
18405740,Viktoriia,4,"Expect to walk in the room and feel like there is an earthquake going on! Everything you touch will be unbalanced, I was afraid to lean on the dinner table, because I thought it would collapse. Also if you plan on taking a shower, plan on cleaning up from the person who used it before you. Oh yeah and also there is a washer and dryer in the room you shouldnâ€™t really need that usually for a little trip but in this room you will because the bed was dirty dirty and it was kinda of annoying having to clean in after driving all the way there and wanting to lay down. The tv remotes. Oh man try to guess which one to use..also the sensor remote was dead and i had to use my own charger because there wasnâ€™t one.. you wanna eat or use any of the stuff there is you will have to clean it because it most likely will be dirty..other than that everything was great. The view was beautiful and the room itself was nice just should have been a lot cleaner.
P.s. if you donâ€™t half the city seeing you naked you might want to ask to get the blinds fixed and also the pictures are a little outdated should probably get those updated!"
18507725,Stephanie,5,Just stayed here for 4 days and it was exactly what we were looking for. Very clean and cozy. Joshâ€™s mom was very welcoming and friendly. This place was also a super close to public transportation (subway) in and out of the entertainment district! Perfect stay. Thank you!
18507725,Sam,5,"Josh's place is super clean and comfortable. Location is great with lots of good places to eat, super close to downtown. Check-in was easy too. Would recommend 10/10."
18507725,Monica,5,We were staying at Joshâ€™s place to attend a conference at the University of Toronto. It was spacious and the kitchen was helpful. There is also a grocery store just a block away.
18507725,Meg,5,"This was the perfect place! Clean and bright, right in the center of everything we needed. Two subways stops just a short walk away. Grocery store just down the block, great local food places in walking distance. Josh was great! Really quick responses when we had questions. If we ever make it back to Toronto those is the only place weâ€™ll stay!"
18507725,Antonio,4,Nice and clean place. Grocery store is very close  and subway station at about 10 min walking distance.
18548770,Kinohi,5,"Comfortable studio in a prime location in Toronto. Walking distance to all the spots I needed, and some of the best eateries are nearby. Would stay here again!"
18548770,Ron,5,"Nat and Jay are awesome! A very well organized check-in and check-out process, free parking space, clean and well equipped space with full amenities (i.e. cooking utensils, stove, washer and dryer and etc...) The hosts were very quick to respond to any questions or simply follow up to make sure you check in and out smoothly. The balcony gives a beautiful view of downtown especially at night! I will definitely rent this space age with Nat and Jay and highly recommend for anyone that wants to visit and stay in the heart of down Toronto."
18548770,áƒ¦å°è˜‘è‡Ë˜âŒ£Ë˜ C),5,"This is my first time travel to the Toronto so I was looking for a good location that could be easier for eat, shopping and transport. This apartment is amazing and I'm very satisfied. So I'm really recommend this place!"
18548770,Katie,5,"Great location, good kitchen supplies, cozy, clean"
18548770,David,4,"I came in town for a realestate conference.  The place was great and only a 5 minute walk from everything.  Id stay here again.
David"
18630892,Selma,5,It is a very nice place with a beautiful view   And great location. I will stay there again for sure.
18630892,Bryson,5,"Great place to stay in a very nice building with a lovely view. Check-in and check-out couldn't have been any easier. The location is perfect, walking distance to almost everything and easy access to transit for everything else."
18630892,Caroline,5,"Amazing spot in downtown TO, super close to everything! Super easy check-in process, quiet, clean and comfortable. Loved it!"
18630892,John,5,Great location for work or play in Toronto. Check in/out process was easy and hosts were available and responsive. Iâ€™ll definitely use again.
18630892,Dmitri,5,"This place is in a great location, right next to the CN Tower, with lots of restaurants and bars nearby. My favorite part were the amazing views from the balcony! The apartment itself was modern, clean, and very comfortable."
18736782,Jerry,5,Great location and very nice apartment.  Daniel was very responsive to questions.
18736782,Maggie,5,Great location. Danielâ€™s place is clean and has everything we needed. Quick response to our questions. We really enjoyed the stay!
18736782,Deborah,5,"This place was great.  It was clean and in a great location, we would definitely stay here again."
18736782,Hamza,5,"Great location! A must place to book when in Toronto. Only blocks away from CN Tower, Downtown Toronto, and Old Toronto. Instructions were clear and the place was spectacular. Couldn't have asked for anything else."
18736782,Lindsay,4,Great location. Had everything we needed for a quick overnight in Toledo.
18776150,Dane,5,Awesome
18776150,Caroline,5,"Great location, great value, and great host!"
18776150,Steve,4,"Great place with all the main amenities you need, location is right in the heart of Toronto. Everything is extremely close and walking distance."
18776150,Ali,4,"Great location. Walking distance from the Rogers Center, Scotiabank Arena, TIFF festivities (what my friends and I attended for), and basically everything downtown. The space itself is well kept, but not particularly spacious. Comfortable for 2-3 people, a fourth would have to share the futon or sleep on the floor. But for the price, oh so fabulous!"
18776150,Erica,4,"Excellent location in the heart of downtown, right next to CN tower.  Small space but clean and cozy, and walking distance for so many Toronto attractions. Would definitely stay there again!"
18812517,Yuning,5,Great place to stay!
18812517,Jarrett,5,Shawn was a great host! A great place to stay.
18812517,Kejdi,5,Great place and great hospitality!
18812517,Sergio,5,"What a fantastic stay! We were attending the ImagineNative Film Festival at the Bell Lightbox. We stayed here with our entire family (3 adults and 2 little kids) and it was perfect. Close to everything we needed including a 24-hour grocery store and the venues for the festival as well as close to trains, and other touristic attractions."
18812517,Enrique,5,We stayed for a night in Toronto and the space was amazing. The whole experience was awesome actually. Thank you
18848374,Rachel,5,"This place is exactly what one person needs  and a great location and amenities, totally recommend."
18848374,Ravin,4,Good place in a great location. Check-in process could be better but all in all a good place to stay near everything you could want.
18848374,Cody,4,Great views and location. Check-in was a little unclear and was a hassle but once we got checked-in then it was fine. There is parking nearby. Good value for price.
18848374,David,4,Location was great. Right in the middle of downtown. The condo was clean and neatly kept. Space was limited - as expected in a downtown condo. Did get the impression from host that the condo is not suppose to be on Airbnb but no-one bothered us.
18848374,Jordan,3,This was a very B+ accommodation. But that was expected. I didn't like how we had to sneak past security. Otherwise the place was fine
18856610,Alika,5,MJ is fantastic. He is super nice and took very good care to make sure everything was in order.The place is very clean and nice. An absolute steal
18856610,Yannen,5,"I love it!! Very clean and beautiful apartment, the host are very kind."
18856610,Alex,5,"Beautiful, CLEAN, and centrally located!! Had a wonderful time, very easy place to relax after running all over Toronto!"
18856610,Jamal,5,Mjâ€™s place was very nice and cozy and perfect for our overnight stay before an early morning flight at Pearson. It is about a 10 minute easy drive without traffic to the airport. Very roomy and clean with the right amount of amenities provided. Will def be staying here again. Mj was very attentive and quick to reply.
18856610,Alex,5,"Great place for great value. We checked in late because of flights, but check in was easy and had zero hiccups. The place is clean, quaint, and cozy."
18893052,Sean,5,"Exactly as described, had a wonderful stay. No complaints!"
18893052,Matthew,5,"Nice area, good host!"
18893052,Guillermo,5,"So wonderful hospitality! 

Highly recommended!"
18893052,Justin,5,"Great space for 7, easy to find and check in. Would stay again when in Toronto."
18893052,Hedieh,5,"Everything was good , clean , near to downtown"
18993947,Alysha,5,Helenâ€™s place was an amazing place to stay for our girls weekend in Toronto. The view was absolutely spectacular!
18993947,Brandon,5,Excellent place to stay in Toronto! Highly recommend!
18993947,John,5,"I love Helenâ€™s place, this was a return visit.  The view from the high floor is very cool, check in is super easy, the location right next to Union station with grocery store across the street is super convenient, and Helen is super responsive on communication.  I had such a positive experience, thank you Helen!"
